home_off_pass_ypg,home_def_pass_ypg,home_off_rush_ypg,home_def_rush_ypg,home_off_ppg,home_def_ppg,home_win_pct,away_off_pass_ypg,away_def_pass_ypg,away_off_rush_ypg,away_def_rush_ypg,away_off_ppg,away_def_ppg,away_win_pct,played,home_team,away_team,home_alias,away_alias,homePts,awayPts,winner,totalPts,home_passing_yards,away_passing_yards,home_rushing_yards,away_rushing_yards,week,season,fk
269.3333333333333,236.83333333333334,121.66666666666667,114.16666666666667,28.5,22.166666666666668,0.6666666666666666,158.57142857142858,196.42857142857142,126.28571428571429,104.85714285714286,17.428571428571427,21.571428571428573,0.42857142857142855,True,Saints,Bears,NO,CHI,20,12,home,32,286,150,101,157,8,2017,Saints_Bears_8_2017
214,244.16666666666666,84,94.33333333333333,26.833333333333332,24.833333333333332,0.5,246,147,113.71428571428571,111.71428571428571,21,16.571428571428573,0.7142857142857143,True,Lions,Steelers,DET,PIT,15,20,away,35,411,317,71,75,8,2017,Lions_Steelers_8_2017
263.42857142857144,271.7142857142857,129,124.57142857142857,29.571428571428573,23,0.7142857142857143,223.5,186.66666666666666,114.5,71.83333333333333,18,19.666666666666668,0.5,True,Chiefs,Broncos,KC,DEN,29,19,home,48,197,187,79,177,8,2017,Chiefs_Broncos_8_2017
249.71428571428572,272.85714285714283,131.71428571428572,67,28.428571428571427,20.857142857142858,0.8571428571428571,220.85714285714286,258.57142857142856,96,134.57142857142858,17.571428571428573,26.571428571428573,0,True,Eagles,49ers,PHI,SF,33,10,home,43,192,144,112,94,8,2017,Eagles_49ers_8_2017
212.57142857142858,221,92.28571428571429,83.71428571428571,14.714285714285714,24.142857142857142,0,231.57142857142858,206.42857142857142,124.57142857142857,76.57142857142857,20.857142857142858,17,0.7142857142857143,True,Browns,Vikings,CLE,MIN,16,33,away,49,161,287,115,88,8,2017,Browns_Vikings_8_2017
219.28571428571428,218.85714285714286,150.57142857142858,106,28.285714285714285,23,0.5714285714285714,255.125,261.125,122.75,131.125,29.5,22.5,0.75,True,Cowboys,Chiefs,DAL,KC,28,17,home,45,244,255,131,68,9,2017,Cowboys_Chiefs_9_2017
208.42857142857142,223.14285714285714,101.57142857142857,125.71428571428571,23.428571428571427,23,0.5714285714285714,242.14285714285714,254.57142857142858,82.14285714285714,91.57142857142857,25.142857142857142,24.142857142857142,0.42857142857142855,True,Packers,Lions,GB,DET,17,30,away,47,233,353,78,64,9,2017,Packers_Lions_9_2017
192.57142857142858,161.71428571428572,169,138.57142857142858,26.142857142857142,15.714285714285714,0.5714285714285714,208.71428571428572,183.14285714285714,78.42857142857143,111.85714285714286,17.428571428571427,19.285714285714285,0.42857142857142855,True,Jaguars,Bengals,JAC,CIN,23,7,home,30,259,119,149,29,9,2017,Jaguars_Bengals_9_2017
242.5,256.75,129.25,70.375,29,19.5,0.875,218.28571428571428,188.14285714285714,123.42857142857143,72.85714285714286,18.142857142857142,21,0.42857142857142855,True,Eagles,Broncos,PHI,DEN,51,23,home,74,222,191,197,35,9,2017,Eagles_Broncos_9_2017
272.7142857142857,216,97.57142857142857,117.71428571428571,25,18.857142857142858,0.7142857142857143,251.71428571428572,217.42857142857142,105.42857142857143,105.14285714285714,22.857142857142858,25.714285714285715,0.42857142857142855,True,Seahawks,Redskins,SEA,WAS,14,17,away,31,289,193,148,51,9,2017,Seahawks_Redskins_9_2017
213.375,182.375,97.625,81.625,18.5,17.75,0.625,251.14285714285714,218.42857142857142,123.28571428571429,102.14285714285714,21.857142857142858,21.714285714285715,0.5714285714285714,True,Panthers,Falcons,CAR,ATL,20,17,home,37,129,302,201,53,9,2017,Panthers_Falcons_9_2017
201.85714285714286,229.28571428571428,124.57142857142857,100.14285714285714,22.571428571428573,24.714285714285715,0.5714285714285714,152.875,184.5,126.875,132.75,21.25,18.5,0.5,True,Titans,Ravens,TEN,BAL,23,20,home,43,186,268,71,73,9,2017,Titans_Ravens_9_2017
229.14285714285714,238,138.28571428571428,96.57142857142857,30.714285714285715,26.857142857142858,0.42857142857142855,196.75,290.375,99.5,116.375,17.75,30.75,0.25,True,Texans,Colts,HOU,IND,14,20,away,34,194,279,94,92,9,2017,Texans_Colts_9_2017
213.14285714285714,258.7142857142857,83.28571428571429,120.71428571428571,16,22.285714285714285,0.14285714285714285,241.57142857142858,205,127.57142857142857,123.14285714285714,30.285714285714285,19.714285714285715,0.7142857142857143,True,Giants,Rams,NYG,LA,17,51,away,68,208,311,111,162,9,2017,Giants_Rams_9_2017
176,210.85714285714286,76.42857142857143,95.42857142857143,13.142857142857142,21.714285714285715,0.5714285714285714,229.75,236.5,88,120.375,21.125,23.75,0.375,True,Dolphins,Raiders,MIA,OAK,24,27,away,51,309,295,86,84,9,2017,Dolphins_Raiders_9_2017
271.7142857142857,224.42857142857142,118.71428571428571,120.28571428571429,27.285714285714285,20.714285714285715,0.7142857142857143,295.42857142857144,274.7142857142857,81.14285714285714,111.71428571428571,21.142857142857142,24,0.2857142857142857,True,Saints,Buccaneers,NO,TB,30,10,home,40,256,113,151,87,9,2017,Saints_Buccaneers_9_2017
211.25,250.25,95.75,131.75,16.625,27.375,0,269.7142857142857,246.85714285714286,63.42857142857143,105.85714285714286,17,27.285714285714285,0.42857142857142855,True,49ers,Cardinals,SF,ARI,10,20,away,30,266,201,63,167,9,2017,49ers_Cardinals_9_2017
212.125,233.125,95.75,128.25,19.625,23.25,0.375,178.71428571428572,266.42857142857144,124.57142857142857,80.14285714285714,21.857142857142858,16.428571428571427,0.7142857142857143,True,Jets,Bills,NYJ,BUF,34,21,home,55,137,244,194,63,9,2017,Jets_Bills_9_2017
250.25,205.375,131.875,121.625,32.875,19.375,0.75,224.75,243.125,132.75,96,28.625,26,0.375,True,Rams,Texans,LA,HOU,33,7,home,40,339,194,104,89,10,2017,Rams_Texans_10_2017
157.5,207.625,130.125,104.375,16.75,21.375,0.375,211.5,239.375,98.625,118,22.625,23.875,0.5,True,Bears,Packers,CHI,GB,16,23,away,39,268,182,55,160,10,2017,Bears_Packers_10_2017
214.875,192.375,112.375,88.375,18.75,24.75,0.375,302.125,295.5,109,121.5,27,22.375,0.75,True,Broncos,Patriots,DEN,NE,16,41,away,57,221,297,118,99,10,2017,Broncos_Patriots_10_2017
244.375,226.375,98.625,110.5,22.125,24.25,0.5,238.5,200.75,120,81.375,22.375,16.875,0.75,True,Redskins,Vikings,WAS,MIN,30,38,away,68,313,304,81,102,10,2017,Redskins_Vikings_10_2017
186.875,250.25,116.875,94.375,21.75,18.625,0.625,269.75,210.5,122.75,116.125,27.625,19.375,0.75,True,Bills,Saints,BUF,NO,10,47,away,57,129,184,69,298,10,2017,Bills_Saints_10_2017
199.875,234.125,117.875,96.75,22.625,24.125,0.625,197.5,192.625,72.25,116.5,16.125,19.75,0.375,True,Titans,Bengals,TEN,CIN,24,20,home,44,236,255,180,53,10,2017,Titans_Bengals_10_2017
205.88888888888889,279.6666666666667,98.66666666666667,113.88888888888889,18,28.88888888888889,0.3333333333333333,254.875,180,108.875,106.625,20.875,16.375,0.75,True,Colts,Steelers,IND,PIT,17,20,away,37,196,228,71,88,10,2017,Colts_Steelers_10_2017
261.125,249.25,76.375,100.5,17.375,25.125,0.5,274.75,213.125,103.875,109.375,23.625,18.625,0.625,True,Cardinals,Seahawks,ARI,SEA,16,22,away,38,256,212,34,75,10,2017,Cardinals_Seahawks_10_2017
257.5,207.25,114.5,114.5,21.25,21.5,0.5,222.375,223.375,148.125,101.25,28.25,22.25,0.625,True,Falcons,Cowboys,ATL,DAL,27,7,home,34,204,126,132,107,10,2017,Falcons_Cowboys_10_2017
256,251.875,79.875,89.875,25.75,23.25,0.5,206.125,229.25,95.125,84.25,14.875,25.25,0,True,Lions,Browns,DET,CLE,38,24,home,62,241,212,104,201,10,2017,Lions_Browns_10_2017
204,195.66666666666666,109.11111111111111,78.44444444444444,18.666666666666668,17.666666666666668,0.6666666666666666,192.625,221.375,77.625,94,14.5,22.375,0.5,True,Panthers,Dolphins,CAR,MIA,45,21,home,66,254,213,294,100,10,2017,Panthers_Dolphins_10_2017
272.625,272.375,81.875,116.625,19.75,24.75,0.25,203.77777777777777,234.33333333333334,106.66666666666667,121,21.22222222222222,23,0.4444444444444444,True,Buccaneers,Jets,TB,NYJ,15,10,home,25,181,219,90,56,10,2017,Buccaneers_Jets_10_2017
200.875,156.375,166.5,124.875,25.75,14.625,0.625,243.875,201.875,88.875,135.125,18.75,19,0.375,True,Jaguars,Chargers,JAC,LAC,20,17,home,37,263,235,135,87,10,2017,Jaguars_Chargers_10_2017
217.33333333333334,244.77777777777777,92.11111111111111,135.66666666666666,15.88888888888889,26.555555555555557,0,212.5,265.25,86.75,125.875,16.125,25.875,0.125,True,49ers,Giants,SF,NYG,31,21,home,52,288,260,186,114,10,2017,49ers_Giants_10_2017
242.88888888888889,208.66666666666666,88.66666666666667,135.11111111111111,18.555555555555557,19.11111111111111,0.3333333333333333,180.44444444444446,242.88888888888889,111.55555555555556,117,20.444444444444443,21.77777777777778,0.5555555555555556,True,Chargers,Bills,LAC,BUF,54,24,home,78,283,220,146,173,11,2017,Chargers_Bills_11_2017
267.77777777777777,217.88888888888889,100.66666666666667,101,23.444444444444443,18.333333333333332,0.6666666666666666,251.55555555555554,198.22222222222223,116.44444444444444,113.66666666666667,21.88888888888889,19.88888888888889,0.5555555555555556,True,Seahawks,Falcons,SEA,ATL,31,34,away,65,224,190,136,89,11,2017,Seahawks_Falcons_11_2017
211.66666666666666,221.22222222222223,143.55555555555554,104.66666666666667,25.88888888888889,22.77777777777778,0.5555555555555556,240.22222222222223,249.44444444444446,136.77777777777777,66.44444444444444,31.444444444444443,19.88888888888889,0.8888888888888888,True,Cowboys,Eagles,DAL,PHI,9,37,away,46,113,168,112,215,11,2017,Cowboys_Eagles_11_2017
260.22222222222223,201.44444444444446,142.22222222222223,110.88888888888889,29.77777777777778,18.333333333333332,0.7777777777777778,252,235,96.66666666666667,109.55555555555556,23,25.77777777777778,0.4444444444444444,True,Saints,Redskins,NO,WAS,34,31,home,65,375,300,160,156,11,2017,Saints_Redskins_11_2017
217.77777777777777,267.77777777777777,89.77777777777777,132.55555555555554,16.666666666666668,26.444444444444443,0.1111111111111111,255.11111111111111,259.22222222222223,116.66666666666667,131.11111111111111,28.11111111111111,23.11111111111111,0.6666666666666666,True,Giants,Chiefs,NYG,KC,12,9,home,21,205,229,112,134,11,2017,Giants_Chiefs_11_2017
208.22222222222223,242.55555555555554,105.44444444444444,111,22.666666666666668,23,0.5555555555555556,165.66666666666666,184.66666666666666,120.88888888888889,125.88888888888889,21.11111111111111,19,0.4444444444444444,True,Packers,Ravens,GB,BAL,0,23,away,23,190,161,75,58,11,2017,Packers_Ravens_11_2017
251.88888888888889,181.77777777777777,106.55555555555556,102.66666666666667,20.77777777777778,16.444444444444443,0.7777777777777778,203.88888888888889,236.44444444444446,124.77777777777777,91.88888888888889,22.77777777777778,23.666666666666668,0.6666666666666666,True,Steelers,Titans,PIT,TEN,40,17,home,57,284,264,65,52,11,2017,Steelers_Titans_11_2017
245.77777777777777,213.22222222222223,118,81.33333333333333,24.11111111111111,18.333333333333332,0.7777777777777778,260.1111111111111,204.11111111111111,128.77777777777777,118,32.888888888888886,18,0.7777777777777778,True,Vikings,Rams,MIN,LA,24,7,home,31,280,209,171,45,11,2017,Vikings_Rams_11_2017
194.88888888888889,225,80.11111111111111,116.22222222222223,15.222222222222221,24.88888888888889,0.4444444444444444,262.44444444444446,266.44444444444446,82.77777777777777,109.88888888888889,19.22222222222222,23.11111111111111,0.3333333333333333,True,Dolphins,Buccaneers,MIA,TB,20,30,away,50,365,268,83,53,11,2017,Dolphins_Buccaneers_11_2017
237,244.55555555555554,87.55555555555556,116.55555555555556,21.77777777777778,23.77777777777778,0.4444444444444444,301.55555555555554,287.22222222222223,107.88888888888889,121.11111111111111,28.555555555555557,21.666666666666668,0.7777777777777778,True,Raiders,Patriots,OAK,NE,8,33,away,41,235,332,109,89,11,2017,Raiders_Patriots_11_2017
206.77777777777777,230.55555555555554,106.88888888888889,86.44444444444444,15.88888888888889,26.666666666666668,0,207.77777777777777,165.11111111111111,163,120.66666666666667,25.11111111111111,14.88888888888889,0.6666666666666666,True,Browns,Jaguars,CLE,JAC,7,19,away,26,134,145,50,139,11,2017,Browns_Jaguars_11_2017
215.55555555555554,204,113,89.55555555555556,18.444444444444443,26.555555555555557,0.3333333333333333,203.88888888888889,197.44444444444446,70.11111111111111,123.55555555555556,16.555555555555557,20.22222222222222,0.3333333333333333,True,Broncos,Bengals,DEN,CIN,17,20,away,37,229,141,112,49,11,2017,Broncos_Bengals_11_2017
169.77777777777777,204.77777777777777,121.77777777777777,110.55555555555556,16.666666666666668,21.555555555555557,0.3333333333333333,254.33333333333334,247.44444444444446,82.55555555555556,102.22222222222223,27.11111111111111,23.333333333333332,0.5555555555555556,True,Bears,Lions,CHI,DET,24,27,away,51,176,287,222,65,11,2017,Bears_Lions_11_2017
221.33333333333334,253.77777777777777,127.88888888888889,96.88888888888889,26.22222222222222,26.77777777777778,0.3333333333333333,260.55555555555554,245.11111111111111,71.66666666666667,97.66666666666667,17.22222222222222,24.77777777777778,0.4444444444444444,True,Texans,Cardinals,HOU,ARI,31,21,home,52,223,244,134,48,11,2017,Texans_Cardinals_11_2017
236.8,253.3,89.7,113.8,20.4,24.7,0.4,216.9,197.7,112.9,85.5,18.3,25.9,0.3,True,Raiders,Broncos,OAK,DEN,21,14,home,35,244,160,104,56,12,2017,Raiders_Broncos_12_2017
252.5,253.8,118.4,129.2,26.2,22,0.6,184.4,246.9,117.7,119.9,20.8,25,0.5,True,Chiefs,Bills,KC,BUF,10,16,away,26,181,164,55,104,12,2017,Chiefs_Bills_12_2017
205.3,229,101.6,117.9,20.1,22.2,0.4,209,197.4,127.6,80.6,21.3,18,0.7,True,Jets,Panthers,NYJ,CAR,27,35,away,62,282,154,109,145,12,2017,Jets_Panthers_12_2017
201.8,215.9,140.4,115.7,24.2,24.2,0.5,246.9,209.8,94.4,138.9,22.1,19.6,0.4,True,Cowboys,Chargers,DAL,LAC,6,28,away,34,168,434,79,81,12,2017,Cowboys_Chargers_12_2017
255.1,190,102.4,97.6,22.7,16.5,0.8,206.4,234.4,102.4,105.7,20.4,23,0.5,True,Steelers,Packers,PIT,GB,31,28,home,59,341,227,121,80,12,2017,Steelers_Packers_12_2017
255,211.7,120.4,123.3,30.3,18.6,0.7,271.7,211.3,144,115.4,30.2,19.6,0.8,True,Rams,Saints,LA,NO,26,20,home,46,327,223,88,123,12,2017,Rams_Saints_12_2017
233,235.8,144.6,71,32,18.8,0.9,170.4,213,131.8,106,17.4,22.1,0.3,True,Eagles,Bears,PHI,CHI,31,3,home,34,244,134,176,6,12,2017,Eagles_Bears_12_2017
224.4,246.3,101.5,133.5,17.4,26,0.1,263.4,215.1,104.2,99.8,24.2,19.9,0.6,True,49ers,Seahawks,SF,SEA,13,24,away,37,196,228,84,90,12,2017,49ers_Seahawks_12_2017
197.6,200.6,68,122.4,16.9,19.9,0.4,199.5,222,101.2,91.7,15,25.9,0,True,Bengals,Browns,CIN,CLE,30,16,home,46,209,236,152,169,12,2017,Bengals_Browns_12_2017
204.9,274.5,95.9,111.3,17.9,28,0.3,209.9,241.2,117.5,89.2,22.2,25.3,0.6,True,Colts,Titans,IND,TEN,16,20,away,36,165,184,89,92,12,2017,Colts_Titans_12_2017
256.8,249,102.6,114.6,23.8,26.6,0.4,216.5,263.9,92,132.7,16.2,24.7,0.2,True,Redskins,Giants,WAS,NYG,20,10,home,30,201,86,122,84,12,2017,Redskins_Giants_12_2017
165.2,185.2,114.6,120.8,21.3,17.1,0.5,221.5,252.8,128.5,92,26.7,26.2,0.4,True,Ravens,Texans,BAL,HOU,23,16,home,39,155,237,139,66,12,2017,Ravens_Texans_12_2017
258.9,242.9,69.3,101.3,17.6,25.4,0.4,201.5,162,160.6,113.6,24.5,14.1,0.7,True,Cardinals,Jaguars,ARI,JAC,27,24,home,51,236,128,108,91,12,2017,Cardinals_Jaguars_12_2017
304.6,282,106,119.9,29,20.3,0.8,211.9,229.3,80.4,109.9,15.7,25.4,0.4,True,Patriots,Dolphins,NE,MIA,35,17,home,52,221,154,196,67,12,2017,Patriots_Dolphins_12_2017
245.4,200.8,113.7,115.9,23.1,21,0.6,263,276.3,79.8,107.2,20.3,22.8,0.4,True,Falcons,Buccaneers,ATL,TB,34,20,home,54,368,279,148,94,12,2017,Falcons_Buccaneers_12_2017
257.6,240.3,80.8,114.2,27.1,23.4,0.6,249.2,212.8,123.3,77.7,24.1,17.2,0.8,True,Lions,Vikings,DET,MIN,23,30,away,53,236,272,53,136,12,2017,Lions_Vikings_12_2017
206.63636363636363,228.54545454545453,79.18181818181819,117.72727272727273,15.818181818181818,26.272727272727273,0.36363636363636365,211.72727272727272,201.9090909090909,107.72727272727273,87.18181818181819,17.90909090909091,25.454545454545453,0.2727272727272727,True,Dolphins,Broncos,MIA,DEN,35,9,home,44,222,167,145,103,13,2017,Dolphins_Broncos_13_2017
198.72727272727272,235.72727272727272,134.8181818181818,112.54545454545455,22.545454545454547,24.545454545454547,0.45454545454545453,251.72727272727272,234.1818181818182,104.36363636363636,111.81818181818181,23.454545454545453,25.09090909090909,0.45454545454545453,True,Cowboys,Redskins,DAL,WAS,38,14,home,52,93,224,182,56,13,2017,Cowboys_Redskins_13_2017
267.27272727272725,221.8181818181818,142.0909090909091,112.9090909090909,29.272727272727273,20.181818181818183,0.7272727272727273,204,205.0909090909091,129.1818181818182,83.18181818181819,22.545454545454547,18.818181818181817,0.7272727272727273,True,Saints,Panthers,NO,CAR,31,21,home,52,252,167,148,112,13,2017,Saints_Panthers_13_2017
167.0909090909091,215.8181818181818,120.36363636363636,112.36363636363636,16.09090909090909,22.90909090909091,0.2727272727272727,221.8181818181818,244.63636363636363,99.9090909090909,129.54545454545453,17,25.818181818181817,0.09090909090909091,True,Bears,49ers,CHI,SF,14,15,away,29,85,278,62,110,13,2017,Bears_49ers_13_2017
182.54545454545453,240.9090909090909,116.45454545454545,114,20.363636363636363,23.636363636363637,0.5454545454545454,297,270.3636363636364,114.18181818181819,115.0909090909091,29.545454545454547,20,0.8181818181818182,True,Bills,Patriots,BUF,NE,3,23,away,26,85,244,183,191,13,2017,Bills_Patriots_13_2017
212.27272727272728,222.1818181818182,102.27272727272727,120.36363636363636,20.727272727272727,23.363636363636363,0.36363636363636365,246,245.63636363636363,112.63636363636364,126.9090909090909,24.727272727272727,21.454545454545453,0.5454545454545454,True,Jets,Chiefs,NYJ,KC,38,31,home,69,331,362,157,112,13,2017,Jets_Chiefs_13_2017
237.45454545454547,244.8181818181818,91,108.54545454545455,20.454545454545453,23.727272727272727,0.45454545454545453,204.63636363636363,258.1818181818182,91.27272727272727,131.72727272727272,15.636363636363637,24.272727272727273,0.18181818181818182,True,Raiders,Giants,OAK,NYG,24,17,home,41,282,200,119,65,13,2017,Raiders_Giants_13_2017
256.8181818181818,232.45454545454547,72.81818181818181,100.36363636363636,18.454545454545453,25.272727272727273,0.45454545454545453,261.54545454545456,212.72727272727272,117.45454545454545,123.27272727272727,29.90909090909091,18.727272727272727,0.7272727272727273,True,Cardinals,Rams,ARI,LA,16,32,away,48,187,213,118,90,13,2017,Cardinals_Rams_13_2017
260.1818181818182,213.36363636363637,102.9090909090909,98.36363636363636,24.181818181818183,19.272727272727273,0.6363636363636364,234,226.54545454545453,147.45454545454547,65.0909090909091,31.90909090909091,17.363636363636363,0.9090909090909091,True,Seahawks,Eagles,SEA,PHI,24,10,home,34,209,327,101,98,13,2017,Seahawks_Eagles_13_2017
207.54545454545453,234.27272727272728,115.18181818181819,89.18181818181819,22,24.454545454545453,0.6363636363636364,222.9090909090909,243.9090909090909,122.81818181818181,96.27272727272727,25.727272727272727,25.90909090909091,0.36363636363636365,True,Titans,Texans,TEN,HOU,24,13,home,37,146,331,198,53,13,2017,Titans_Texans_13_2017
256.54545454545456,207.9090909090909,116.81818181818181,113.9090909090909,24.09090909090909,20.90909090909091,0.6363636363636364,251.27272727272728,214.9090909090909,124.45454545454545,75.45454545454545,24.636363636363637,17.727272727272727,0.8181818181818182,True,Falcons,Vikings,ATL,MIN,9,14,away,23,173,207,102,105,13,2017,Falcons_Vikings_13_2017
263.90909090909093,206,93.18181818181819,133.45454545454547,22.636363636363637,18.363636363636363,0.45454545454545453,202.8181818181818,220.8181818181818,107.36363636363636,97.18181818181819,15.090909090909092,26.272727272727273,0,True,Chargers,Browns,LAC,CLE,19,10,home,29,335,202,94,89,13,2017,Chargers_Browns_13_2017
164.27272727272728,189.9090909090909,116.81818181818181,115.81818181818181,21.454545454545453,17,0.5454545454545454,255.63636363636363,243.1818181818182,78.27272727272727,116.18181818181819,26.727272727272727,24,0.5454545454545454,True,Ravens,Lions,BAL,DET,44,20,home,64,269,294,101,78,13,2017,Ravens_Lions_13_2017
208.27272727272728,244.0909090909091,100.36363636363636,107.0909090909091,21.09090909090909,23.727272727272727,0.45454545454545453,264.45454545454544,284.6363636363636,81.0909090909091,110.9090909090909,20.272727272727273,23.818181818181817,0.36363636363636365,True,Packers,Buccaneers,GB,TB,26,20,home,46,77,230,199,165,13,2017,Packers_Buccaneers_13_2017
194.8181818181818,168.72727272727272,154.27272727272728,113.0909090909091,24.454545454545453,15.272727272727273,0.6363636363636364,201.27272727272728,266.27272727272725,95.27272727272727,109.54545454545455,17.727272727272727,27.272727272727273,0.2727272727272727,True,Jaguars,Colts,JAC,IND,30,10,home,40,330,149,96,141,13,2017,Jaguars_Colts_13_2017
198.63636363636363,203.8181818181818,75.63636363636364,126.63636363636364,18.09090909090909,19.545454545454547,0.45454545454545453,262.90909090909093,193.36363636363637,104.0909090909091,96,23.454545454545453,17.545454545454547,0.8181818181818182,True,Bengals,Steelers,CIN,PIT,20,23,away,43,223,282,130,92,13,2017,Bengals_Steelers_13_2017
261.5833333333333,267.3333333333333,88.08333333333333,118.25,20.25,24,0.3333333333333333,258.8333333333333,245.33333333333334,78.25,114.91666666666667,26.166666666666668,25.666666666666668,0.5,True,Buccaneers,Lions,TB,DET,21,24,away,45,267,381,133,53,14,2017,Buccaneers_Lions_14_2017
